timeStamp,sales,transactions
2014-01-03 00:00:00,3063.84,455
2014-01-04 00:00:00,2489.92,347
2014-01-05 00:00:00,1638.52,248
2014-01-06 00:00:00,2529.58,401
2014-01-07 00:00:00,2758.34,441
2014-01-08 00:00:00,2627.16,429
2014-01-09 00:00:00,2652.87,417
2014-01-10 00:00:00,3120.47,461
2014-01-11 00:00:00,2023.45,307
2014-01-12 00:00:00,1603.94,246
2014-01-13 00:00:00,2919.92,475
2014-01-14 00:00:00,2570.15,427
2014-01-15 00:00:00,2979.21,451
2014-01-16 00:00:00,2822.78,452
2014-01-17 00:00:00,3354.45,491
2014-01-18 00:00:00,2270.53,336
2014-01-19 00:00:00,1686.4,258
2014-01-20 00:00:00,2049.76,317
2014-01-21 00:00:00,2680.02,438
2014-01-22 00:00:00,2938.32,458
2014-01-23 00:00:00,2982.54,444
2014-01-24 00:00:00,3359.14,480
2014-01-25 00:00:00,2350.1,344
2014-01-26 00:00:00,1985.28,274
2014-01-27 00:00:00,2859.99,450
2014-01-28 00:00:00,2825.58,445
2014-01-29 00:00:00,3227.63,533
2014-01-30 00:00:00,3096.7,515
2014-01-31 00:00:00,3615.68,500
2014-02-01 00:00:00,2678.66,381
2014-02-02 00:00:00,1474.14,242
2014-02-03 00:00:00,3021.07,493
2014-02-04 00:00:00,2768.53,425
2014-02-05 00:00:00,2975.12,479
2014-02-06 00:00:00,2886.8,459
2014-02-07 00:00:00,3211.81,486
2014-02-08 00:00:00,2860.03,388
2014-02-09 00:00:00,2223.95,305
2014-02-10 00:00:00,3136.81,465
2014-02-11 00:00:00,3120.93,454
2014-02-12 00:00:00,3615.39,531
2014-02-13 00:00:00,3485.62,498
2014-02-14 00:00:00,3316.85,461
2014-02-15 00:00:00,3193.84,430
2014-02-16 00:00:00,2489.49,311
2014-02-17 00:00:00,3225.65,409
2014-02-18 00:00:00,3154.84,476
2014-02-19 00:00:00,3493.2,509
2014-02-20 00:00:00,3559.79,517
2014-02-21 00:00:00,3482.69,511
2014-02-22 00:00:00,3066.02,379
2014-02-23 00:00:00,2267.6,323
2014-02-24 00:00:00,3425.49,474
2014-02-25 00:00:00,3559.82,511
2014-02-26 00:00:00,3573.71,508
2014-02-27 00:00:00,3617.18,515
2014-02-28 00:00:00,3851.36,534
2014-03-01 00:00:00,2926.75,387
2014-03-02 00:00:00,2206,284
2014-03-03 00:00:00,3440.26,505
2014-03-04 00:00:00,3368.85,480
2014-03-05 00:00:00,3641.23,487
2014-03-06 00:00:00,3607.3,506
2014-03-07 00:00:00,3409.41,477
2014-03-08 00:00:00,2832.99,355
2014-03-09 00:00:00,2098,285
2014-03-10 00:00:00,3042.74,453
2014-03-11 00:00:00,2875.55,433
2014-03-12 00:00:00,3106.76,448
2014-03-13 00:00:00,2911.02,447
2014-03-14 00:00:00,3580.38,481
2014-03-15 00:00:00,2910.71,363
2014-03-16 00:00:00,2619.86,347
2014-03-17 00:00:00,3057.39,479
2014-03-18 00:00:00,3003.06,456
2014-03-19 00:00:00,3419.14,506
2014-03-20 00:00:00,3722.99,537
2014-03-21 00:00:00,3596.08,532
2014-03-22 00:00:00,2567.82,358
2014-03-23 00:00:00,2374.09,325
2014-03-24 00:00:00,2992.05,445
2014-03-25 00:00:00,3469.43,506
2014-03-26 00:00:00,3423.31,509
2014-03-27 00:00:00,3246.56,477
2014-03-28 00:00:00,3796.22,523
2014-03-29 00:00:00,3325.05,416
2014-03-30 00:00:00,2322.12,301
2014-03-31 00:00:00,3391.51,489
2014-04-01 00:00:00,3289.01,462
2014-04-02 00:00:00,3329.76,493
2014-04-03 00:00:00,3497.03,504
2014-04-04 00:00:00,3386.59,491
2014-04-05 00:00:00,2736.88,371
2014-04-06 00:00:00,1860.49,271
2014-04-07 00:00:00,3384.94,464
2014-04-08 00:00:00,3732.51,498
2014-04-09 00:00:00,3390.01,507
2014-04-10 00:00:00,3349.86,505
2014-04-11 00:00:00,3477.39,485
2014-04-12 00:00:00,2864.14,385
2014-04-13 00:00:00,1851.55,270
2014-04-14 00:00:00,3076.28,436
2014-04-15 00:00:00,3300.24,460
2014-04-16 00:00:00,3024.29,431
2014-04-17 00:00:00,3387.25,466
2014-04-18 00:00:00,3449.41,442
2014-04-19 00:00:00,3067.32,402
2014-04-20 00:00:00,1503.72,227
2014-04-21 00:00:00,2912.7,449
2014-04-22 00:00:00,3431.38,501
2014-04-23 00:00:00,3109.93,464
2014-04-24 00:00:00,3520,510
2014-04-25 00:00:00,3160.04,435
2014-04-26 00:00:00,3132.48,395
2014-04-27 00:00:00,2196.55,279
2014-04-28 00:00:00,3351.36,468
2014-04-29 00:00:00,3380.86,473
2014-04-30 00:00:00,3226.49,475
2014-05-01 00:00:00,3783.26,511
2014-05-02 00:00:00,4029.36,568
2014-05-03 00:00:00,2825.33,379
2014-05-04 00:00:00,1821.06,259
2014-05-05 00:00:00,3159.02,471
2014-05-06 00:00:00,2840.38,425
2014-05-07 00:00:00,3134.58,459
2014-05-08 00:00:00,3320.04,478
2014-05-09 00:00:00,3522.12,495
2014-05-10 00:00:00,2984.85,393
2014-05-11 00:00:00,1531.59,212
2014-05-12 00:00:00,2960.91,456
2014-05-13 00:00:00,3125.63,477
2014-05-14 00:00:00,3125.36,482
2014-05-15 00:00:00,3203.83,454
2014-05-16 00:00:00,3112.1,452
2014-05-17 00:00:00,2653.14,369
2014-05-18 00:00:00,2154.26,293
2014-05-19 00:00:00,2885.34,444
2014-05-20 00:00:00,2839.77,425
2014-05-21 00:00:00,3161.49,476
2014-05-22 00:00:00,3409.76,489
2014-05-23 00:00:00,3366.03,461
2014-05-24 00:00:00,2749.14,370
2014-05-25 00:00:00,1903.31,265
2014-05-26 00:00:00,1617.14,229
2014-05-27 00:00:00,2857.37,434
2014-05-28 00:00:00,2862.09,442
2014-05-29 00:00:00,3335.79,510
2014-05-30 00:00:00,3663.13,487
2014-05-31 00:00:00,2578.32,348
2014-06-01 00:00:00,2094.2,258
2014-06-02 00:00:00,3127.28,449
2014-06-03 00:00:00,3285.11,472
2014-06-04 00:00:00,3276.46,469
2014-06-05 00:00:00,3077.96,433
2014-06-06 00:00:00,3208.66,478
2014-06-07 00:00:00,2595.61,346
2014-06-08 00:00:00,1840.84,246
2014-06-09 00:00:00,2934.87,428
2014-06-10 00:00:00,2741.99,407
2014-06-11 00:00:00,2920.93,435
2014-06-12 00:00:00,3061.04,470
2014-06-13 00:00:00,3549.51,493
2014-06-14 00:00:00,2762.15,393
2014-06-15 00:00:00,1920.36,257
2014-06-16 00:00:00,3129.77,456
2014-06-17 00:00:00,3065.27,433
2014-06-18 00:00:00,2774,414
2014-06-19 00:00:00,3418.92,461
2014-06-20 00:00:00,3586.94,467
2014-06-21 00:00:00,2466.21,324
2014-06-22 00:00:00,2093.39,277
2014-06-23 00:00:00,3095.82,467
2014-06-24 00:00:00,2875.59,451
2014-06-25 00:00:00,3284.9,461
