timeStamp,sales,transactions
2013-10-10 00:00:00,3264.43,492
2013-10-11 00:00:00,3593.64,527
2013-10-12 00:00:00,2656.56,381
2013-10-13 00:00:00,1968.42,272
2013-10-14 00:00:00,2994.85,471
2013-10-15 00:00:00,3164.1,508
2013-10-16 00:00:00,3189.43,495
2013-10-17 00:00:00,3249.52,494
2013-10-18 00:00:00,3247.77,476
2013-10-19 00:00:00,2495.55,334
2013-10-20 00:00:00,1970.38,262
2013-10-21 00:00:00,3055.8,471
2013-10-22 00:00:00,2547.75,390
2013-10-23 00:00:00,3084.59,484
2013-10-24 00:00:00,3272.68,489
2013-10-25 00:00:00,3440.18,537
2013-10-26 00:00:00,2882.92,384
2013-10-27 00:00:00,2310.19,325
2013-10-28 00:00:00,3111.95,507
2013-10-29 00:00:00,3321.22,515
2013-10-30 00:00:00,3129.97,505
2013-10-31 00:00:00,3421.63,467
2013-11-01 00:00:00,3437.59,479
2013-11-02 00:00:00,2466.71,343
2013-11-03 00:00:00,2003.38,266
2013-11-04 00:00:00,3001.39,481
2013-11-05 00:00:00,3271.48,490
2013-11-06 00:00:00,3111.74,501
2013-11-07 00:00:00,2952.89,470
2013-11-08 00:00:00,3446.89,492
2013-11-09 00:00:00,2602.98,359
2013-11-10 00:00:00,1951.36,275
2013-11-11 00:00:00,2975.05,482
2013-11-12 00:00:00,3215.32,477
2013-11-13 00:00:00,3045.78,490
2013-11-14 00:00:00,3249.62,494
2013-11-15 00:00:00,3568.16,510
2013-11-16 00:00:00,2519.7,365
2013-11-17 00:00:00,2061.34,281
2013-11-18 00:00:00,3125.08,499
2013-11-19 00:00:00,3277.96,503
2013-11-20 00:00:00,3008.08,490
2013-11-21 00:00:00,3648.37,530
2013-11-22 00:00:00,3145.34,451
2013-11-23 00:00:00,2213.63,292
2013-11-24 00:00:00,1888.66,261
2013-11-25 00:00:00,3406.15,506
2013-11-26 00:00:00,3332.15,481
2013-11-27 00:00:00,3535.93,482
2013-11-29 00:00:00,2495.56,320
2013-11-30 00:00:00,2468.59,307
2013-12-01 00:00:00,2043.87,276
2013-12-02 00:00:00,3169.54,465
2013-12-03 00:00:00,3310.32,467
2013-12-04 00:00:00,3376.37,510
2013-12-05 00:00:00,3365.29,491
2013-12-06 00:00:00,3087.72,438
2013-12-07 00:00:00,2569.73,326
2013-12-08 00:00:00,2008.25,277
2013-12-09 00:00:00,2907.98,465
2013-12-10 00:00:00,3148.4,441
2013-12-11 00:00:00,3057.68,462
2013-12-12 00:00:00,3404.52,487
2013-12-13 00:00:00,3286.15,452
2013-12-14 00:00:00,2838.36,369
2013-12-15 00:00:00,1908.67,277
2013-12-16 00:00:00,2869.79,441
2013-12-17 00:00:00,2849.81,460
2013-12-18 00:00:00,3093.02,465
2013-12-19 00:00:00,3051.17,453
2013-12-20 00:00:00,3378.96,473
2013-12-21 00:00:00,2423.16,308
2013-12-22 00:00:00,2060.94,288
2013-12-23 00:00:00,2796.96,395
2013-12-24 00:00:00,1493.4,213
2013-12-26 00:00:00,2245.32,317
2013-12-27 00:00:00,3021.96,419
2013-12-28 00:00:00,2408.64,304
2013-12-29 00:00:00,2190.79,274
2013-12-30 00:00:00,2765.36,397
2013-12-31 00:00:00,2840.82,399
2014-01-01 00:00:00,1868.31,238
2014-01-02 00:00:00,2592.02,383
2014-01-03 00:00:00,3266.06,455
2014-01-04 00:00:00,2243.56,321
2014-01-05 00:00:00,2006.07,279
2014-01-06 00:00:00,2586.79,403
2014-01-07 00:00:00,2776.24,428
2014-01-08 00:00:00,2913.05,438
2014-01-09 00:00:00,3224.23,493
2014-01-10 00:00:00,3213.41,460
2014-01-11 00:00:00,2417.66,328
2014-01-12 00:00:00,1822.53,255
2014-01-13 00:00:00,2750.97,458
2014-01-14 00:00:00,2764.19,429
2014-01-15 00:00:00,2860.28,446
2014-01-16 00:00:00,3162.57,486
2014-01-17 00:00:00,3364.66,473
2014-01-18 00:00:00,2356.69,331
2014-01-19 00:00:00,1882.85,258
2014-01-20 00:00:00,2651.35,401
2014-01-21 00:00:00,3061.33,467
2014-01-22 00:00:00,3138.5,471
2014-01-23 00:00:00,2526.84,369
2014-01-24 00:00:00,2050.81,277
2014-01-25 00:00:00,2287.7,304
2014-01-26 00:00:00,2014.29,295
2014-01-27 00:00:00,2863.35,457
2014-01-28 00:00:00,2597.91,400
2014-01-29 00:00:00,2902.32,462
2014-01-30 00:00:00,3077.62,486
2014-01-31 00:00:00,3421.52,487
2014-02-01 00:00:00,2437,354
2014-02-02 00:00:00,1549.06,226
2014-02-03 00:00:00,3186.39,476
2014-02-04 00:00:00,2741.79,431
2014-02-05 00:00:00,3080.58,478
2014-02-06 00:00:00,3171.15,500
2014-02-07 00:00:00,2889.05,429
2014-02-08 00:00:00,2436.19,332
2014-02-09 00:00:00,2078.93,293
2014-02-10 00:00:00,3029.92,475
2014-02-11 00:00:00,3075.48,473
2014-02-12 00:00:00,3278.78,494
2014-02-13 00:00:00,3560.71,533
2014-02-14 00:00:00,3272.56,465
2014-02-15 00:00:00,2723.79,362
2014-02-16 00:00:00,2216.63,308
2014-02-17 00:00:00,3260.54,487
2014-02-18 00:00:00,3025.66,463
2014-02-19 00:00:00,3392.72,512
2014-02-20 00:00:00,3185.41,487
2014-02-21 00:00:00,3379.05,493
2014-02-22 00:00:00,2263.38,332
2014-02-23 00:00:00,2063.39,299
2014-02-24 00:00:00,3455.84,496
2014-02-25 00:00:00,3180.4,487
2014-02-26 00:00:00,3205.31,441
2014-02-27 00:00:00,3382.28,504
2014-02-28 00:00:00,3277.19,472
2014-03-01 00:00:00,2488.26,323
2014-03-02 00:00:00,1929.07,271
2014-03-03 00:00:00,3100.99,480
2014-03-04 00:00:00,3210.92,472
2014-03-05 00:00:00,3321.14,494
2014-03-06 00:00:00,3157,477
2014-03-07 00:00:00,3529.86,486
2014-03-08 00:00:00,2410.32,326
2014-03-09 00:00:00,2167.7,283
2014-03-10 00:00:00,3217.42,482
2014-03-11 00:00:00,3633.39,505
2014-03-12 00:00:00,3279.55,453
2014-03-13 00:00:00,3678.63,498
2014-03-14 00:00:00,3594.32,464
2014-03-15 00:00:00,3165.85,407
2014-03-16 00:00:00,2514.36,304
2014-03-17 00:00:00,2978.76,451
2014-03-18 00:00:00,3517.14,492
2014-03-19 00:00:00,3074.35,495
2014-03-20 00:00:00,3319.61,502
2014-03-21 00:00:00,2971.07,475
2014-03-22 00:00:00,2625.67,339
2014-03-23 00:00:00,2126.81,291
2014-03-24 00:00:00,3145.55,492
2014-03-25 00:00:00,3019.36,476
2014-03-26 00:00:00,3348.42,480
2014-03-27 00:00:00,3221.03,510
2014-03-28 00:00:00,3967.1,553
2014-03-29 00:00:00,3001.8,397
2014-03-30 00:00:00,2088.25,295
2014-03-31 00:00:00,3270.62,520
2014-04-01 00:00:00,3268.06,476
2014-04-02 00:00:00,3057.49,471
2014-04-03 00:00:00,3445.26,519
2014-04-04 00:00:00,3425.68,492
2014-04-05 00:00:00,2595.12,351
2014-04-06 00:00:00,2472.37,319
2014-04-07 00:00:00,2975.58,459
2014-04-08 00:00:00,3307.09,498
2014-04-09 00:00:00,3055.45,474
2014-04-10 00:00:00,3562.25,507
2014-04-11 00:00:00,3526.22,501
2014-04-12 00:00:00,2565.17,338
2014-04-13 00:00:00,2334.67,290
2014-04-14 00:00:00,3024.71,455
2014-04-15 00:00:00,3165.38,463
2014-04-16 00:00:00,3468.14,496
2014-04-17 00:00:00,3610.49,527
2014-04-18 00:00:00,3296.47,441
2014-04-19 00:00:00,2518.66,305
2014-04-20 00:00:00,1729.92,239
2014-04-21 00:00:00,3089.52,453
2014-04-22 00:00:00,3021.16,444
2014-04-23 00:00:00,3189.32,479
2014-04-24 00:00:00,3381.96,490
2014-04-25 00:00:00,3399.25,463
2014-04-26 00:00:00,2809.8,370
2014-04-27 00:00:00,2042.27,274
2014-04-28 00:00:00,3485.84,522
2014-04-29 00:00:00,3092.07,472
2014-04-30 00:00:00,3895.38,553
2014-05-01 00:00:00,3494.27,454
2014-05-02 00:00:00,3792.98,522
2014-05-03 00:00:00,3041.03,396
2014-05-04 00:00:00,2193.01,293
2014-05-05 00:00:00,2874.11,437
2014-05-06 00:00:00,3192.28,486
2014-05-07 00:00:00,3067.8,464
2014-05-08 00:00:00,3751.66,533
2014-05-09 00:00:00,3492.75,464
2014-05-10 00:00:00,2326.5,345
2014-05-11 00:00:00,1708.09,235
2014-05-12 00:00:00,2780.06,444
2014-05-13 00:00:00,3335.69,472
2014-05-14 00:00:00,3237.01,498
2014-05-15 00:00:00,3402.91,499
2014-05-16 00:00:00,3550.46,495
2014-05-17 00:00:00,2508.24,352
2014-05-18 00:00:00,2184.1,282
2014-05-19 00:00:00,3089.69,484
2014-05-20 00:00:00,2824.01,448
2014-05-21 00:00:00,3059.34,465
2014-05-22 00:00:00,3235.06,477
2014-05-23 00:00:00,3219.03,460
2014-05-24 00:00:00,2939.22,360
2014-05-25 00:00:00,1980.77,281
2014-05-26 00:00:00,1814.62,243
2014-05-27 00:00:00,2686.54,419
2014-05-28 00:00:00,3056.49,461
2014-05-29 00:00:00,3216.31,471
2014-05-30 00:00:00,3531.75,473
2014-05-31 00:00:00,2763.83,371
2014-06-01 00:00:00,2175.85,290
2014-06-02 00:00:00,3362.86,507
2014-06-03 00:00:00,3490.76,508
2014-06-04 00:00:00,3583.7,531
2014-06-05 00:00:00,3262.32,506
2014-06-06 00:00:00,3646.32,508
2014-06-07 00:00:00,2653.21,370
2014-06-08 00:00:00,2174.77,284
2014-06-09 00:00:00,3533.91,503
2014-06-10 00:00:00,3530.8,531
2014-06-11 00:00:00,3501.28,499
2014-06-12 00:00:00,3775.78,534
2014-06-13 00:00:00,4092.32,537
2014-06-14 00:00:00,2737.74,369
2014-06-15 00:00:00,1944.32,264
2014-06-16 00:00:00,3543.49,545
2014-06-17 00:00:00,3378.52,491
2014-06-18 00:00:00,3696.46,555
2014-06-19 00:00:00,3603.46,493
2014-06-20 00:00:00,4216.39,519
2014-06-21 00:00:00,3101.61,377
2014-06-22 00:00:00,2079.24,287
2014-06-23 00:00:00,3476.59,503
2014-06-24 00:00:00,3174.46,498
2014-06-25 00:00:00,2984.16,436
2014-06-26 00:00:00,3536.3,477
2014-06-27 00:00:00,3775.95,487
2014-06-28 00:00:00,2541.08,329
2014-06-29 00:00:00,2441.47,315
2014-06-30 00:00:00,3379.07,496
2014-07-01 00:00:00,3184.58,476
2014-07-02 00:00:00,3612.41,517
2014-07-03 00:00:00,3500.47,479
2014-07-04 00:00:00,2582.96,297
2014-07-05 00:00:00,2724.25,335
2014-07-06 00:00:00,2288,295
2014-07-07 00:00:00,3557.97,493
2014-07-08 00:00:00,3318.89,466
2014-07-09 00:00:00,3441.37,482
2014-07-10 00:00:00,3481.64,492
2014-07-11 00:00:00,3707.62,485
2014-07-12 00:00:00,2859.37,360
2014-07-13 00:00:00,2045.04,264
2014-07-14 00:00:00,3279.53,487
2014-07-15 00:00:00,3469.26,508
2014-07-16 00:00:00,3439.71,490
2014-07-17 00:00:00,3558.77,479
2014-07-18 00:00:00,3844.13,497
2014-07-19 00:00:00,3078.79,356
2014-07-20 00:00:00,2317.64,303
2014-07-21 00:00:00,3374.92,487
2014-07-22 00:00:00,3574.56,525
2014-07-23 00:00:00,3229.06,461
